sentence_id;words;labels
630;mode;I-PARAMETER
630;.;O
630;Try;O
630;again;O
630;later;O
630;.;O
631;Maximum;B-PARAMETER
631;Flight;I-PARAMETER
631;Distance;I-PARAMETER
631;Reached;O
631;.;O
631;Adjust;O
631;distance;O
631;in;O
631;MC;B-FUNCTION
631;Settings;I-FUNCTION
631;if;O
631;required;O
631;.;O
632;Tap;O
632;the;O
632;screen;B-COMPONENT
632;lightly;O
632;to;O
632;focus;O
632;.;O
633;Landing;B-COMPONENT
633;Gear;I-COMPONENT
633;Raised;O
633;.;O
634;GPS;B-ISSUE
634;Position;I-ISSUE
634;Mismatch;I-ISSUE
634;.;O
635;Attitude;B-PARAMETER
635;is;O
635;too;O
635;large;O
635;.;O
636;GPS;B-ISSUE
636;Position;I-ISSUE
636;Mismatch;I-ISSUE
636;.;O
637;Braking;B-ACTION
637;now;O
637;!;O
637;Return;O
637;sticks;B-COMPONENT
637;to;O
637;midpoints;O
637;first;O
637;.;O
638;Yaw;B-ISSUE
638;Error;I-ISSUE
638;.;O
639;Aircraft;B-COMPONENT
639;is;O
639;in;O
639;QuickShot;B-STATE
639;Mode;I-STATE
639;.;O
639;Ensure;O
639;your;O
639;enviornment;O
639;is;O
639;free;O
639;of;O
639;potential;O
639;obstacles;O
639;.;O
640;Taking;B-ACTION
640;Off;I-ACTION
640;.;O
641;Data;B-COMPONENT
641;Recorder;I-COMPONENT
641;File;B-PARAMETER
641;Index;I-PARAMETER
641;is;O
641;7;O
641;.;O
642;Obstacle;B-FUNCTION
642;Sensing;I-FUNCTION
642;will;O
642;be;O
642;disabled;O
642;when;O
642;aircraft;B-COMPONENT
642;is;O
642;landing;O
642;.;O
642;Fly;O
642;with;O
642;caution;O
642;.;O
643;Gimbal;B-PARAMETER
643;Pitch;I-PARAMETER
643;Limit;I-PARAMETER
643;Reached;O
643;.;O
644;High;B-ISSUE
644;wind;I-ISSUE
644;velocity;I-ISSUE
644;.;O
644;Ensure;O
644;the;O
644;aircraft;B-COMPONENT
644;remains;O
644;within;O
644;your;O
644;line;O
644;of;O
644;sight;O
644;and;O
644;fly;O
644;with;O
644;caution;O
644;.;O
644;Downlink;B-ISSUE
644;Lost;I-ISSUE
644;.;O
645;Weak;B-ISSUE
645;signal;I-ISSUE
645;.;O
645;Avoid;O
645;blocking;O
645;the;O
645;antennas;B-COMPONENT
645;and;O
645;keep;O
645;the;O
645;antennas;B-COMPONENT
645;parallel;O
645;to;O
645;and;O
645;facing;O
645;toward;O
645;the;O
645;aircraft;B-COMPONENT
645;during;O
645;flight;O
645;.;O
646;Landing;B-ACTION
646;.;O
647;Strong;B-ISSUE
647;Interference;I-ISSUE
647;.;O
647;Fly;O
647;with;O
647;caution;O
647;.;O
648;Obstacle;O
648;Avoided;O
648;.;O
648;Revise;O
648;Flight;B-PARAMETER
648;Route;I-PARAMETER
649;GPS;B-ISSUE
649;Position;I-ISSUE
649;Mismatch;I-ISSUE
649;.;O
650;Landing;B-ACTION
650;Canceled;O
650;.;O
651;Fly;O
651;with;O
651;caution;O
651;and;O
651;ensure;O
651;the;O
651;aircraft;B-COMPONENT
651;remains;O
651;within;O
651;your;O
651;line;O
651;of;O
651;sight;O
651;.;O
652;Landing;B-COMPONENT
652;Gear;I-COMPONENT
652;Lowered;O
652;.;O
653;Fly;O
653;with;O
653;caution;O
653;and;O
653;ensure;O
653;the;O
653;aircraft;B-COMPONENT
653;remains;O
653;within;O
653;your;O
653;line;O
653;of;O
653;sight;O
653;.;O
654;Fly;O
654;with;O
654;caution;O
654;and;O
654;ensure;O
654;the;O
654;aircraft;B-COMPONENT
654;remains;O
654;within;O
654;your;O
654;line;O
654;of;O
654;sight;O
654;.;O
655;Strong;B-ISSUE
655;wireless;I-ISSUE
655;interference;I-ISSUE
655;.;O
655;Please;O
655;fly;O
655;with;O
655;caution;O
655;.;O
655;Obstacle;B-FUNCTION
655;Avoidance;I-FUNCTION
655;Disabled;O
655;.;O
655;Landing;B-COMPONENT
655;gear;I-COMPONENT
655;lowered;O
655;.;O
655;Obstacle;B-FUNCTION
655;Avoidance;I-FUNCTION
655;Disabled;O
655;.;O
656;Strong;B-ISSUE
656;wireless;I-ISSUE
656;interference;I-ISSUE
656;.;O
656;Please;O
656;fly;O
656;with;O
656;caution;O
656;.;O
657;Your;O
657;palm;O
657;is;O
657;too;O
657;close;O
657;to;O
657;the;O
657;aircraft;B-COMPONENT
657;.;O
657;Please;O
657;step;O
657;farther;O
657;away;O
657;.;O
658;Subject;B-ISSUE
658;lost;I-ISSUE
658;.;O
658;Searching;B-ACTION
658;...;O
659;Precision;B-FUNCTION
659;Landing;I-FUNCTION
659;.;O
659;Correcting;B-ACTION
659;Landing;B-PARAMETER
659;Position;I-PARAMETER
659;.;O
660;Landing;B-COMPONENT
660;Gear;I-COMPONENT
660;Lowering;O
660;.;O
661;GPS;B-ISSUE
661;Position;I-ISSUE
661;Mismatch;I-ISSUE
661;.;O
662;Ground;O
662;Plain;O
662;.;O
662;Safe;O
662;to;O
662;Land;O
662;.;O
663;GPS;B-ISSUE
663;Position;I-ISSUE
663;Mismatch;I-ISSUE
663;.;O
664;GPS;B-ISSUE
664;Position;I-ISSUE
664;Mismatch;I-ISSUE
664;.;O
665;Taking;B-ACTION
665;Off;I-ACTION
665;.;O
666;GPS;B-ISSUE
666;Position;I-ISSUE
666;Mismatch;I-ISSUE
666;.;O
667;Landing;B-COMPONENT
667;Gear;I-COMPONENT
667;Raised;O
667;.;O
668;GPS;B-ISSUE
668;Position;I-ISSUE
668;Mismatch;I-ISSUE
668;.;O
669;Strong;B-ISSUE
669;Interference;I-ISSUE
669;to;O
669;Aircraft;B-COMPONENT
669;.;O
669;Signal;B-ISSUE
669;interruption;I-ISSUE
669;may;O
669;be;O
669;more;O
669;likely;O
669;.;O
669;Fly;O
669;with;O
669;caution;O
669;.;O
670;Maximum;B-PARAMETER
670;Flight;I-PARAMETER
670;Distance;I-PARAMETER
670;Reached;O
670;.;O
670;Adjust;O
670;distance;O
670;in;O
670;MC;B-FUNCTION
670;Settings;I-FUNCTION
670;if;O
670;required;O
670;.;O
671;GPS;B-ISSUE
671;Position;I-ISSUE
671;Mismatch;I-ISSUE
671;.;O
672;GPS;B-ISSUE
672;Position;I-ISSUE
672;Mismatch;I-ISSUE
672;.;O
673;Strong;B-ISSUE
673;Interference;I-ISSUE
673;.;O
673;Fly;O
673;with;O
673;caution;O
673;.;O
674;Strong;O
674;Remote;B-COMPONENT
674;Controller;I-COMPONENT
674;Interference;B-ISSUE
674;.;O
675;Taking;B-ACTION
675;Off;I-ACTION
675;.;O
676;Downlink;B-ISSUE
676;Lost;I-ISSUE
676;.;O
677;Set;O
677;Flight;B-PARAMETER
677;Mode;I-PARAMETER
677;to;O
677;GPS;B-STATE
677;to;O
677;fly;O
677;safe;O
678;GPS;B-ISSUE
678;Position;I-ISSUE
678;Mismatch;I-ISSUE
678;.;O
679;Compass;B-ISSUE
679;Interference;I-ISSUE
679;.;O
679;Temp;O
679;Max;B-PARAMETER
679;Altitude;I-PARAMETER
679;:;O
679;98;O
679;ft;O
680;Remote;B-ACTION
680;controller;I-ACTION
680;assisted;I-ACTION
680;takeoff;I-ACTION
680;initiated;O
680;.;O
681;SD;B-COMPONENT
681;card;I-COMPONENT
681;write;B-PARAMETER
681;speed;I-PARAMETER
681;is;O
681;too;B-ISSUE
681;slow;I-ISSUE
681;.;O
681;Not;O
681;suitable;O
681;for;O
681;shooting;O
681;a;O
681;4;O
681;K;O
681;video;O
681;.;O
682;Braking;B-ACTION
682;now;O
682;!;O
682;Return;O
682;sticks;B-COMPONENT
682;to;O
682;midpoints;O
682;first;O
682;.;O
683;Ambient;B-PARAMETER
683;Light;I-PARAMETER
683;too;O
683;Weak;O
684;Large;B-ISSUE
684;Wind;I-ISSUE
684;Velocity;I-ISSUE
684;.;O
684;Fly;O
684;with;O
684;caution;O
684;.;O
685;GPS;B-ISSUE
685;Position;I-ISSUE
685;Mismatch;I-ISSUE
685;.;O
686;Taking;B-ACTION
686;Off;I-ACTION
686;.;O
687;Home;I-PARAMETER
687;Point;B-PARAMETER
687;Updated;O
687;.;O
688;GPS;B-ISSUE
688;Position;I-ISSUE
688;Mismatch;I-ISSUE
688;.;O
689;Strong;B-ISSUE
689;Interference;I-ISSUE
689;Now;O
689;.;O
689;Fly;O
689;with;O
689;caution;O
689;.;O
690;Weak;B-ISSUE
690;signal;I-ISSUE
690;.;O
690;Avoid;O
690;blocking;O
690;the;O
690;antennas;B-COMPONENT
690;and;O
690;keep;O
690;the;O
690;antennas;B-COMPONENT
690;parallel;O
690;to;O
690;and;O
690;facing;O
690;toward;O
690;the;O
690;aircraft;B-COMPONENT
690;during;O
690;flight;O
690;.;O
691;GPS;B-ISSUE
691;Position;I-ISSUE
691;Mismatch;I-ISSUE
691;.;O
692;High;B-ISSUE
692;wind;I-ISSUE
692;velocity;I-ISSUE
692;.;O
692;Fly;O
692;with;O
692;caution;O
692;.;O
693;Taking;B-ACTION
693;Off;I-ACTION
693;.;O
694;Precision;B-FUNCTION
694;Landing;I-FUNCTION
694;.;O
694;Rectifying;B-ACTION
694;aircraft;B-COMPONENT
694;position;O
694;.;O
695;GPS;B-ISSUE
695;Position;I-ISSUE
695;Mismatch;I-ISSUE
695;.;O
696;Home;B-PARAMETER
696;Point;I-PARAMETER
696;recorded;O
696;.;O
696;Return-to-Home;B-PARAMETER
696;Altitude;I-PARAMETER
696;:;O
696;98FT;O
696;.;O
697;Precision;B-FUNCTION
697;Landing;I-FUNCTION
697;.;O
697;Rectifying;B-ACTION
697;aircraft;B-COMPONENT
697;position;O
697;.;O
698;Taking;B-ACTION
698;Off;I-ACTION
698;.;O
699;Tap;O
699;the;O
699;screen;B-COMPONENT
699;lightly;O
699;to;O
699;focus;O
699;.;O
700;GPS;B-ISSUE
700;Position;I-ISSUE
700;Mismatch;I-ISSUE
700;.;O
701;Gimbal;B-PARAMETER
701;Pitch;I-PARAMETER
701;Reached;O
701;Movement;B-PARAMETER
701;Limit;I-PARAMETER
702;Right;B-FUNCTION
702;Dial;I-FUNCTION
702;Locked;O
702;.;O
702;Lightly;O
702;press;O
702;to;O
702;adjust;O
702;.;O
703;Precision;B-FUNCTION
703;Landing;I-FUNCTION
703;.;O
703;Rectifying;B-ACTION
703;aircraft;B-COMPONENT
703;position;O
703;.;O
704;GPS;B-ISSUE
704;Position;I-ISSUE
704;Mismatch;I-ISSUE
704;.;O
705;Landing;B-COMPONENT
705;Gear;I-COMPONENT
705;Lowering;O
705;.;O
706;Ground;O
706;Plain;O
706;.;O
706;Safe;O
706;to;O
706;Land;O
706;.;O
707;Yaw;B-ISSUE
707;Error;I-ISSUE
707;.;O
708;Yaw;B-ISSUE
708;Error;I-ISSUE
708;.;O
709;Aircraft;B-COMPONENT
709;is;O
709;in;O
709;Attitude;B-STATE
709;mode;I-STATE
709;so;O
709;that;O
709;it;O
709;will;O
709;not;O
709;hover;O
709;.;O
709;Please;O
709;fly;O
709;with;O
709;caution;O
709;.;O
710;Taking;B-ACTION
710;Off;I-ACTION
710;.;O
711;GPS;B-ISSUE
711;Position;I-ISSUE
711;Mismatch;I-ISSUE
711;.;O
712;Maximum;B-PARAMETER
712;Flight;I-PARAMETER
712;Distance;I-PARAMETER
712;Reached;O
712;.;O
712;Adjust;O
712;distance;O
712;in;O
712;MC;B-FUNCTION
712;Settings;I-FUNCTION
712;if;O
712;required;O
712;.;O
713;Strong;B-ISSUE
713;Interference;I-ISSUE
713;.;O
713;Fly;O
713;with;O
713;caution;O
713;.;O
714;RTH;B-ACTION
714;:;O
714;Cruise;B-STATE
714;.;O
715;Maximum;B-PARAMETER
715;Flight;I-PARAMETER
715;Distance;I-PARAMETER
715;Reached;O
715;.;O
715;Adjust;O
715;distance;O
715;in;O
715;MC;B-FUNCTION
715;Settings;I-FUNCTION
715;if;O
715;required;O
715;.;O
716;Landing;B-COMPONENT
716;Gear;I-COMPONENT
716;Raised;O
716;.;O
717;GPS;B-ISSUE
717;Position;I-ISSUE
717;Mismatch;I-ISSUE
717;.;O
718;Strong;B-ISSUE
718;Interference;I-ISSUE
718;Detected;O
718;.;O
718;Be;O
718;careful;O
718;when;O
718;flying;O
718;long;O
718;distances;O
718;.;O
719;Landing;B-COMPONENT
719;gear;I-COMPONENT
719;lowered;O
719;.;O
719;Obstacle;B-FUNCTION
719;Avoidance;I-FUNCTION
719;Disabled;O
719;.;O
720;Aircraft;B-COMPONENT
720;is;O
720;in;O
720;Attitude;B-STATE
720;mode;I-STATE
720;so;O
720;that;O
720;it;O
720;will;O
720;not;O
720;hover;O
720;.;O
720;Please;O
720;fly;O
720;with;O
720;caution;O
720;.;O
721;Battery;B-PARAMETER
721;temperature;I-PARAMETER
721;is;O
721;below;O
721;15;O
721;degrees;O
721;Celsius;O
721;.;O
721;Warm;O
721;up;O
721;the;O
721;battery;B-PARAMETER
721;temperature;I-PARAMETER
721;to;O
721;above;O
721;25;O
721;degree;O
721;Celsius;O
721;to;O
721;ensure;O
721;a;O
721;safe;O
721;flight;O
721;.;O
722;Yaw;B-ISSUE
722;Error;I-ISSUE
722;.;O
723;SD;B-COMPONENT
723;card;I-COMPONENT
723;write;B-PARAMETER
723;speed;I-PARAMETER
723;is;O
723;too;B-ISSUE
723;slow;I-ISSUE
723;.;O
723;Not;O
723;suitable;O
723;for;O
723;shooting;O
723;a;O
723;4;O
723;K;O
723;video;O
723;.;O
724;Landing;B-FUNCTION
724;Protection;I-FUNCTION
724;Activated;O
724;.;O
724;Aircraft;B-COMPONENT
724;will;O
724;decelerate;O
724;during;O
724;landing;O
724;.;O
725;Low;B-ISSUE
725;Power;I-ISSUE
725;.;O
725;Returning;B-ACTION
725;home;I-ACTION
725;.;O
726;GPS;B-ISSUE
726;Position;I-ISSUE
726;Mismatch;I-ISSUE
726;.;O
727;Return-to-Home;B-PARAMETER
727;Altitude;I-PARAMETER
727;:;O
727;65FT;O
728;Taking;B-ACTION
728;Off;I-ACTION
728;.;O
729;Drag;O
729;a;O
729;box;O
729;around;O
729;or;O
729;tap;O
729;a;O
729;target;O
729;on;O
729;screen;O
729;.;O
729;Then;O
729;tap;O
729;Go;O
729;.;O
730;Right;B-FUNCTION
730;Dial;I-FUNCTION
730;Locked;O
730;.;O
730;Lightly;O
730;press;O
730;to;O
730;adjust;O
730;.;O
731;GPS;B-ISSUE
731;Position;I-ISSUE
731;Mismatch;I-ISSUE
731;.;O
732;Braking;B-ACTION
732;now;O
732;!;O
732;Return;O
732;sticks;B-COMPONENT
732;to;O
732;midpoints;O
732;first;O
732;.;O
733;Camera;B-STATE
733;Settings;I-STATE
733;Adjusted;O
733;to;O
733;ActiveTrack;B-STATE
734;Landing;B-COMPONENT
734;Gear;I-COMPONENT
734;Lowered;O
734;.;O
735;Large;B-ISSUE
735;Wind;I-ISSUE
735;Velocity;I-ISSUE
735;.;O
736;Strong;O
736;Remote;B-COMPONENT
736;Controller;I-COMPONENT
736;Interference;B-ISSUE
736;.;O
737;Data;B-COMPONENT
737;Recorder;I-COMPONENT
737;File;B-PARAMETER
737;Index;I-PARAMETER
737;is;O
737;12;O
737;.;O
738;Can;O
738;not;O
738;Takeoff;B-ACTION
738;in;O
738;Travel;B-STATE
738;Mode;I-STATE
738;.;O
738;Exit;B-ACTION
738;Travel;B-STATE
738;Mode;I-STATE
738;.;O
739;Can;O
739;not;O
739;Takeoff;B-ACTION
739;in;O
739;Travel;B-STATE
739;Mode;I-STATE
739;.;O
739;Exit;B-ACTION
739;Travel;B-STATE
739;Mode;I-STATE
739;.;O
740;Fly;O
740;with;O
740;caution;O
740;and;O
740;ensure;O
740;the;O
740;aircraft;B-COMPONENT
740;remains;O
740;within;O
740;your;O
740;line;O
740;of;O
740;sight;O
740;.;O
741;Precision;B-FUNCTION
741;Landing;I-FUNCTION
742;Landing;B-COMPONENT
742;Gear;I-COMPONENT
742;Raising;O
742;.;O
743;Strong;B-ISSUE
743;wireless;I-ISSUE
743;interference;I-ISSUE
743;.;O
743;Please;O
743;fly;O
743;with;O
743;caution;O
743;.;O
744;Obstacle;B-FUNCTION
744;Avoidance;I-FUNCTION
744;will;O
744;be;O
744;disabled;O
744;in;O
744;landing;O
744;.;O
745;Braking;B-ACTION
745;now;O
745;!;O
745;Return;O
745;sticks;B-COMPONENT
745;to;O
745;midpoints;O
745;first;O
745;.;O
746;Ground;O
746;Plain;O
746;.;O
746;Safe;O
746;to;O
746;Land;O
746;.;O
747;Taking;B-ACTION
747;Off;I-ACTION
747;.;O
748;High;B-ISSUE
748;wind;I-ISSUE
748;velocity;I-ISSUE
748;.;O
748;Ensure;O
748;the;O
748;aircraft;B-COMPONENT
748;remains;O
748;within;O
748;your;O
748;line;O
748;of;O
748;sight;O
748;and;O
748;fly;O
748;with;O
748;caution;O
748;.;O
749;Landing;B-COMPONENT
749;gear;I-COMPONENT
749;lowered;O
749;.;O
749;Obstacle;B-FUNCTION
749;Avoidance;I-FUNCTION
749;Disabled;O
749;.;O
750;Strong;B-ISSUE
750;Interference;I-ISSUE
750;Detected;O
750;.;O
750;Be;O
750;careful;O
750;when;O
750;flying;O
750;long;O
750;distances;O
750;.;O
751;Gimbal;B-PARAMETER
751;Pitch;I-PARAMETER
751;Limit;I-PARAMETER
751;Reached;O
751;.;O
752;PalmControl;B-FUNCTION
752;in;O
752;Process;O
753;RTH;B-PARAMETER
753;Altitude;I-PARAMETER
753;:;O
753;65FT;O
753;.;O
754;Taking;B-ACTION
754;Off;I-ACTION
754;.;O
755;GPS;B-ISSUE
755;Position;I-ISSUE
755;Mismatch;I-ISSUE
755;.;O
756;GPS;B-ISSUE
756;Position;I-ISSUE
756;Mismatch;I-ISSUE
756;.;O
757;GPS;B-ISSUE
757;Position;I-ISSUE
757;Mismatch;I-ISSUE
757;.;O
758;Data;B-COMPONENT
758;Recorder;I-COMPONENT
758;File;B-PARAMETER
758;Index;I-PARAMETER
758;is;O
758;57;O
758;.;O
759;Obstacle;B-FUNCTION
759;Sensing;I-FUNCTION
759;will;O
759;be;O
759;disabled;O
759;when;O
759;aircraft;B-COMPONENT
759;is;O
759;landing;O
759;.;O
759;Fly;O
759;with;O
759;caution;O
759;.;O
760;Landing;B-ACTION
760;.;O
761;Home;B-PARAMETER
761;Point;I-PARAMETER
761;recorded;O
761;.;O
761;Return-to-Home;B-PARAMETER
761;Altitude;I-PARAMETER
761;:;O
761;98FT;O
762;Aircraft;B-COMPONENT
762;close;O
762;to;O
762;Home;B-PARAMETER
762;Point;I-PARAMETER
762;.;O
762;go;O
762;home;O
762;shifts;O
762;to;O
762;landing;O
762;.;O
763;GPS;B-ISSUE
763;Position;I-ISSUE
763;Mismatch;I-ISSUE
763;.;O
764;Obstacle;O
764;Avoided;O
764;.;O
764;Revise;O
764;Flight;B-PARAMETER
764;Route;I-PARAMETER
765;GPS;B-ISSUE
765;Position;I-ISSUE
765;Mismatch;I-ISSUE
765;.;O
766;Taking;B-ACTION
766;Off;I-ACTION
766;.;O
767;GPS;B-ISSUE
767;Position;I-ISSUE
767;Mismatch;I-ISSUE
767;.;O
768;GPS;B-ISSUE
768;Position;I-ISSUE
768;Mismatch;I-ISSUE
768;.;O
769;Taking;B-ACTION
769;Off;I-ACTION
769;.;O
770;High;B-ISSUE
770;wind;I-ISSUE
770;velocity;I-ISSUE
770;.;O
770;Ensure;O
770;the;O
770;aircraft;B-COMPONENT
770;remains;O
770;within;O
770;your;O
770;line;O
770;of;O
770;sight;O
770;and;O
770;fly;O
770;with;O
770;caution;O
770;.;O
771;Precision;B-FUNCTION
771;Landing;I-FUNCTION
771;.;O
771;Rectifying;B-ACTION
771;aircraft;B-COMPONENT
771;position;O
771;.;O
772;GPS;B-ISSUE
772;Position;I-ISSUE
772;Mismatch;I-ISSUE
772;.;O
773;Ambient;B-PARAMETER
773;Light;I-PARAMETER
773;is;O
773;too;O
773;weak;O
773;.;O
774;GPS;B-ISSUE
774;Position;I-ISSUE
774;Mismatch;I-ISSUE
774;.;O
775;Landing;B-COMPONENT
775;Gear;I-COMPONENT
775;Lowered;O
775;.;O
776;Precision;B-FUNCTION
776;Landing;I-FUNCTION
776;.;O
776;Rectifying;B-ACTION
776;aircraft;B-COMPONENT
776;position;O
776;.;O
777;GPS;B-ISSUE
777;Position;I-ISSUE
777;Mismatch;I-ISSUE
777;.;O
778;Can;O
778;not;O
778;Identify;O
778;Subject;O
779;PalmControl;B-FUNCTION
779;in;O
779;Process;O
780;Large;B-ISSUE
780;Wind;I-ISSUE
780;Velocity;I-ISSUE
780;.;O
781;Your;O
781;palm;O
781;is;O
781;too;O
781;far;O
781;away;O
781;from;O
781;the;O
781;aircraft;B-COMPONENT
781;.;O
781;Please;O
781;step;O
781;closer;O
781;.;O
782;Landing;B-COMPONENT
782;Gear;I-COMPONENT
782;Raising;O
782;.;O
783;Can;O
783;not;O
783;Identify;O
783;Subject;O
784;Strong;B-ISSUE
784;Interference;I-ISSUE
784;.;O
784;Fly;O
784;with;O
784;caution;O
784;.;O
785;Landing;B-COMPONENT
785;Gear;I-COMPONENT
785;Raised;O
785;.;O
786;Obstacle;B-FUNCTION
786;Sensing;I-FUNCTION
786;will;O
786;be;O
786;disabled;O
786;when;O
786;aircraft;B-COMPONENT
786;is;O
786;landing;O
786;.;O
786;Fly;O
786;with;O
786;caution;O
786;.;O
787;Switched;O
787;to;O
787;T;B-STATE
787;(Tripod)-mode;I-STATE
787;.;O
788;Aircraft;B-COMPONENT
788;is;O
788;in;O
788;Attitude;B-STATE
788;mode;I-STATE
788;so;O
788;that;O
788;it;O
788;will;O
788;not;O
788;hover;O
788;.;O
788;Please;O
788;fly;O
788;with;O
788;caution;O
788;.;O
789;Backward;B-FUNCTION
789;Obstacle;I-FUNCTION
789;Sensing;I-FUNCTION
789;is;O
789;not;O
789;functioning;O
789;.;O
790;Drag;O
790;a;O
790;box;O
790;around;O
790;or;O
790;tap;O
790;a;O
790;target;O
790;on;O
790;screen;O
790;.;O
790;Then;O
790;tap;O
790;Go;O
790;.;O
791;GPS;B-ISSUE
791;Position;I-ISSUE
791;Mismatch;I-ISSUE
791;.;O
792;GPS;B-ISSUE
792;Position;I-ISSUE
792;Mismatch;I-ISSUE
792;.;O
793;GPS;B-ISSUE
793;Position;I-ISSUE
793;Mismatch;I-ISSUE
793;.;O
794;High;B-ISSUE
794;wind;I-ISSUE
794;velocity;I-ISSUE
794;.;O
794;Ensure;O
794;the;O
794;aircraft;B-COMPONENT
794;remains;O
794;within;O
794;your;O
794;line;O
794;of;O
794;sight;O
794;and;O
794;fly;O
794;with;O
794;caution;O
794;.;O
795;Landing;B-COMPONENT
795;Gear;I-COMPONENT
795;Lowered;O
795;.;O
796;Gimbal;B-PARAMETER
796;Yaw;I-PARAMETER
796;Limit;I-PARAMETER
796;Reached;O
797;Ground;O
797;Plain;O
797;.;O
797;Safe;O
797;to;O
797;Land;O
797;.;O
798;Home;B-PARAMETER
798;Point;I-PARAMETER
798;recorded;O
798;.;O
798;Return-to-Home;B-PARAMETER
798;Altitude;I-PARAMETER
798;:;O
798;98FT;O
798;.;O
799;Max;B-PARAMETER
799;Flight;I-PARAMETER
799;Distance;I-PARAMETER
799;Reached;O
799;.;O
799;Adjust;O
799;in;O
799;Main;B-FUNCTION
799;Controller;I-FUNCTION
799;Settings;I-FUNCTION
799;if;O
799;necessary;O
799;.;O
800;GPS;B-ISSUE
800;Position;I-ISSUE
800;Mismatch;I-ISSUE
800;.;O
801;Precision;B-FUNCTION
801;Landing;I-FUNCTION
801;.;O
801;Rectifying;B-ACTION
801;aircraft;B-COMPONENT
801;position;O
801;.;O
802;Obstacle;B-FUNCTION
802;Avoidance;I-FUNCTION
802;will;O
802;be;O
802;disabled;O
802;in;O
802;landing;O
802;.;O
803;GPS;B-ISSUE
803;Position;I-ISSUE
803;Mismatch;I-ISSUE
803;.;O
804;Max;B-PARAMETER
804;Flight;I-PARAMETER
804;Altitude;I-PARAMETER
804;Reached;O
804;.;O
804;Adjust;O
804;in;O
804;Main;B-FUNCTION
804;Controller;I-FUNCTION
804;Settings;I-FUNCTION
804;if;O
804;necessary;O
805;GPS;B-ISSUE
805;Position;I-ISSUE
805;Mismatch;I-ISSUE
805;.;O
806;GPS;B-ISSUE
806;Position;I-ISSUE
806;Mismatch;I-ISSUE
806;.;O
807;Ground;O
807;Plain;O
807;.;O
807;Safe;O
807;to;O
807;Land;O
807;.;O
808;Downlink;B-FUNCTION
808;Restored;O
808;(;O
808;after;O
808;0;O
808;m;O
808;1s;O
808;);O
808;.;O
809;Home;B-PARAMETER
809;Point;I-PARAMETER
809;recorded;O
809;.;O
809;Return-to-Home;B-PARAMETER
809;Altitude;I-PARAMETER
809;:;O
809;98FT;O
809;.;O
810;Take;O
810;off;O
810;in;O
810;P-Mode;B-STATE
811;GPS;B-ISSUE
811;Position;I-ISSUE
811;Mismatch;I-ISSUE
811;.;O
812;Landing;B-ACTION
812;.;O
813;GPS;B-ISSUE
813;Position;I-ISSUE
813;Mismatch;I-ISSUE
813;.;O
814;GPS;B-ISSUE
814;Position;I-ISSUE
814;Mismatch;I-ISSUE
814;.;O
815;GPS;B-ISSUE
815;Position;I-ISSUE
815;Mismatch;I-ISSUE
815;.;O
816;GPS;B-ISSUE
816;Position;I-ISSUE
816;Mismatch;I-ISSUE
816;.;O
817;GPS;B-ISSUE
817;Position;I-ISSUE
817;Mismatch;I-ISSUE
817;.;O
818;GPS;B-ISSUE
818;Position;I-ISSUE
818;Mismatch;I-ISSUE
818;.;O
819;Strong;B-ISSUE
819;wireless;I-ISSUE
819;interference;I-ISSUE
819;.;O
819;Please;O
819;fly;O
819;with;O
819;caution;O
819;.;O
820;GPS;B-ISSUE
820;Position;I-ISSUE
820;Mismatch;I-ISSUE
820;.;O
821;Aircraft;B-COMPONENT
821;is;O
821;in;O
821;Attitude;B-STATE
821;mode;I-STATE
821;so;O
821;that;O
821;it;O
821;will;O
821;not;O
821;hover;O
821;.;O
821;Please;O
821;fly;O
821;with;O
821;caution;O
821;.;O
822;GPS;B-ISSUE
822;Position;I-ISSUE
822;Mismatch;I-ISSUE
822;.;O
823;Precision;B-FUNCTION
823;Landing;I-FUNCTION
823;.;O
823;Rectifying;B-ACTION
823;aircraft;B-COMPONENT
823;position;O
823;.;O
824;GPS;B-ISSUE
824;Position;I-ISSUE
824;Mismatch;I-ISSUE
824;.;O
825;Satellite;B-FUNCTION
825;positioning;I-FUNCTION
825;off;O
825;.;O
825;Fly;O
825;with;O
825;Caution;O
825;.;O
826;GPS;B-ISSUE
826;Position;I-ISSUE
826;Mismatch;I-ISSUE
826;.;O
827;GPS;B-ISSUE
827;Position;I-ISSUE
827;Mismatch;I-ISSUE
827;.;O
828;Taking;B-ACTION
828;Off;I-ACTION
828;.;O
829;GPS;B-ISSUE
829;Position;I-ISSUE
829;Mismatch;I-ISSUE
829;.;O
830;Home;B-PARAMETER
830;Point;I-PARAMETER
830;Recorded;O
830;.;O
831;Downlink;B-ISSUE
831;Lost;I-ISSUE
831;.;O
832;GPS;B-ISSUE
832;Position;I-ISSUE
832;Mismatch;I-ISSUE
832;.;O
833;Landing;B-COMPONENT
833;Gear;I-COMPONENT
833;Raising;O
833;.;O
834;Home;B-PARAMETER
834;Point;I-PARAMETER
834;Recorded;O
834;.;O
834;RTH;B-PARAMETER
834;Altitude;I-PARAMETER
834;:;O
834;30m;O
834;.;O
835;Landing;B-COMPONENT
835;gear;I-COMPONENT
835;lowered;O
835;.;O
835;Obstacle;B-FUNCTION
835;Avoidance;I-FUNCTION
835;Disabled;O
835;.;O
836;GPS;B-ISSUE
836;Position;I-ISSUE
836;Mismatch;I-ISSUE
836;.;O
